Date,City,Region,Category,SubCategory,Sales,Quantity,Profit
9/26/2015,Mesa,West,Office Supplies,Binders,72.588,2,-48.392
9/26/2015,Mesa,West,Office Supplies,Appliances,60.672,2,14.4096
9/26/2015,Mesa,West,Office Supplies,Binders,77.031,9,-59.0571
9/26/2015,Mesa,West,Office Supplies,Storage,119.904,6,-1.4988
9/26/2015,Mesa,West,Technology,Phones,263.96,5,23.0965
9/26/2015,Mesa,West,Office Supplies,Storage,363.648,4,-86.3664
10/31/2015,Salinas,West,Office Supplies,Binders,9.728,2,3.2832
10/31/2015,Salinas,West,Office Supplies,Envelopes,14.75,5,7.08
10/31/2015,Salinas,West,Office Supplies,Binders,29.8,5,9.3125
10/31/2015,Salinas,West,Office Supplies,Labels,427.42,14,196.6132
11/26/2017,Columbus,East,Technology,Phones,220.752,8,-40.4712
12/19/2014,Florence,South,Office Supplies,Binders,152.76,6,74.8524
12/19/2014,Florence,South,Office Supplies,Supplies,7.27,1,1.9629
12/19/2014,Florence,South,Furniture,Chairs,1819.86,14,163.7874
12/26/2016,Seattle,West,Office Supplies,Paper,33.9,5,15.594
6/20/2017,Parma,East,Office Supplies,Paper,31.104,6,10.8864
6/20/2017,Parma,East,Office Supplies,Art,5.248,2,0.5904
10/15/2015,Amarillo,Central,Technology,Accessories,263.88,3,42.8805
10/15/2015,Amarillo,Central,Furniture,Chairs,2453.43,5,-350.49
04-12-2017,Providence,East,Office Supplies,Binders,29.7,5,13.365
04-12-2017,Providence,East,Office Supplies,Paper,39.96,4,17.982
12/19/2017,San Francisco,West,Office Supplies,Binders,36.672,2,11.46
08-05-2017,Richmond,South,Office Supplies,Paper,13.76,2,6.3296
10-01-2015,Aurora,West,Office Supplies,Storage,139.424,4,17.428
5/23/2016,Chicago,Central,Technology,Phones,1979.928,9,148.4946
6/13/2017,Chicago,Central,Office Supplies,Storage,164.736,4,-39.1248
6/13/2017,Chicago,Central,Furniture,Chairs,470.302,7,-87.3418
6/13/2017,Chicago,Central,Technology,Phones,47.984,2,5.998
4/23/2014,Philadelphia,East,Office Supplies,Binders,2.502,3,-1.7514
05-01-2015,Los Angeles,West,Technology,Phones,88.752,3,11.094
7/19/2015,Phoenix,West,Office Supplies,Binders,2.025,1,-1.35
11/26/2016,Mobile,South,Office Supplies,Paper,70.98,7,34.7802
11/26/2016,Mobile,South,Office Supplies,Binders,91.68,3,45.84
11/26/2016,Mobile,South,Office Supplies,Binders,33.75,5,16.875
11/26/2016,Mobile,South,Technology,Machines,3040,8,1459.2
06-12-2017,Columbus,South,Office Supplies,Binders,91.2,3,41.952
06-12-2017,Columbus,South,Furniture,Tables,452.94,3,67.941
8/17/2015,New Bedford,East,Office Supplies,Binders,52.2,9,23.49
9/25/2016,Irving,Central,Office Supplies,Labels,15.936,4,5.1792
05-04-2014,Middletown,East,Furniture,Furnishings,27.46,2,9.8856
12-01-2015,Seattle,West,Office Supplies,Binders,55.424,2,19.3984
03-11-2016,Vineland,East,Furniture,Tables,244.006,2,-31.3722
8/26/2016,Pasadena,Central,Technology,Accessories,159.984,2,43.9956
8/26/2016,Pasadena,Central,Furniture,Chairs,1024.716,6,-29.2776
12/16/2016,New York City,East,Office Supplies,Fasteners,3.68,2,1.8032
08-08-2014,Glendale,West,Furniture,Furnishings,121.376,4,-3.0344
08-08-2014,Glendale,West,Technology,Accessories,95.976,3,-10.7973
5/16/2015,Jacksonville,South,Technology,Accessories,255.968,4,31.996
12-09-2017,Detroit,Central,Furniture,Chairs,872.94,3,226.9644
12-09-2017,Detroit,Central,Office Supplies,Binders,41.54,2,19.5238
12-09-2017,Detroit,Central,Office Supplies,Paper,12.96,2,6.2208
9/24/2015,Philadelphia,East,Office Supplies,Art,6.848,2,0.5992
07-11-2017,Los Angeles,West,Office Supplies,Labels,8.67,3,4.0749
12-01-2015,Houston,Central,Furniture,Furnishings,6.688,4,-4.0128
11/19/2016,Niagara Falls,East,Office Supplies,Art,17.28,6,5.0112
11/19/2016,Niagara Falls,East,Office Supplies,Binders,17.712,3,6.4206
3/19/2017,New York City,East,Office Supplies,Labels,28.91,7,13.2986
11/13/2016,Thomasville,South,Office Supplies,Supplies,52.136,7,5.8653
11/19/2017,Westminster,West,Technology,Phones,31.968,4,2.3976
12-02-2016,San Francisco,West,Office Supplies,Paper,25.92,4,12.4416
12-02-2016,San Francisco,West,Office Supplies,Paper,40.46,7,19.8254
12-02-2016,San Francisco,West,Office Supplies,Storage,33.87,3,8.8062
8/25/2017,Jackson,South,Office Supplies,Art,9.728,2,1.7024
8/25/2017,Jackson,South,Office Supplies,Paper,3.424,1,1.07
10/14/2016,Seattle,West,Technology,Accessories,177,3,30.09
11/27/2014,New York City,East,Office Supplies,Fasteners,3.76,2,1.316
11-03-2015,Los Angeles,West,Technology,Phones,1212.848,7,106.1242
11-03-2015,Los Angeles,West,Technology,Accessories,89.97,3,37.7874
11-03-2015,Los Angeles,West,Furniture,Furnishings,42.6,3,16.614
11/29/2014,Philadelphia,East,Office Supplies,Labels,5.04,2,1.764
4/30/2017,New York City,East,Office Supplies,Envelopes,62.96,4,28.332
11/24/2017,New York City,East,Office Supplies,Paper,5.88,1,2.8812
11/24/2017,New York City,East,Furniture,Chairs,977.292,6,173.7408
10/30/2017,Vancouver,West,Furniture,Furnishings,9.64,2,3.6632
12/17/2014,Columbus,South,Office Supplies,Art,40.05,3,11.214
09-04-2017,Coppell,Central,Office Supplies,Art,10.192,7,3.185
09-04-2017,Coppell,Central,Office Supplies,Storage,16.784,1,-0.2098
09-04-2017,Coppell,Central,Office Supplies,Art,13.12,5,3.772
10/17/2016,San Francisco,West,Office Supplies,Binders,18.16,5,6.583
11-12-2017,Austin,Central,Office Supplies,Paper,16.056,3,5.8203
11-12-2017,Austin,Central,Office Supplies,Paper,223.056,9,69.705
11-12-2017,Austin,Central,Office Supplies,Storage,540.048,3,-47.2542
11/24/2016,Los Angeles,West,Technology,Phones,33.52,2,3.352
11/24/2016,Los Angeles,West,Furniture,Furnishings,9.94,2,3.0814
08-01-2015,Los Angeles,West,Office Supplies,Art,6.72,4,3.36
08-01-2015,Los Angeles,West,Furniture,Tables,1004.976,6,-175.8708
12/24/2017,New York City,East,Office Supplies,Binders,17.88,3,5.5875
9/17/2016,Columbus,South,Technology,Machines,396,4,190.08
12-10-2017,Omaha,Central,Office Supplies,Binders,34.5,3,15.525
09-12-2017,Los Angeles,West,Furniture,Furnishings,8.36,2,3.0096
6/24/2017,Pomona,West,Office Supplies,Art,385.6,8,111.824
6/24/2017,Pomona,West,Office Supplies,Art,35.82,9,11.8206
8/18/2017,Dallas,Central,Office Supplies,Storage,200.064,3,12.504
8/18/2017,Dallas,Central,Office Supplies,Binders,21.38,5,-33.139
8/18/2017,Dallas,Central,Office Supplies,Binders,6.744,4,-11.4648
12-11-2017,Philadelphia,East,Furniture,Chairs,63.686,1,-9.098
12-10-2017,North Las Vegas,West,Furniture,Tables,1669.6,4,116.872
02-03-2014,Seattle,West,Office Supplies,Binders,83.84,2,27.248
02-03-2014,Seattle,West,Office Supplies,Binders,13.272,3,4.3134
02-11-2017,San Francisco,West,Office Supplies,Binders,21.336,7,7.7343
4/16/2017,Chicago,Central,Office Supplies,Art,16.52,5,2.065
12-06-2015,Tucson,West,Furniture,Furnishings,206.112,6,48.9516
12-06-2015,Tucson,West,Office Supplies,Paper,19.92,5,6.723
12-06-2015,Tucson,West,Office Supplies,Paper,198.272,8,61.96
12-06-2015,Tucson,West,Office Supplies,Storage,247.104,6,-58.6872
12-06-2015,Tucson,West,Office Supplies,Art,86.304,6,9.7092
7/22/2016,Allentown,East,Office Supplies,Art,4.16,2,0.364
7/22/2016,Allentown,East,Furniture,Furnishings,11.648,2,3.3488
11-07-2015,Newark,East,Office Supplies,Fasteners,26.18,7,0.5236
11-07-2015,Newark,East,Office Supplies,Paper,7.3,2,3.431
3/26/2015,Miami,South,Office Supplies,Paper,74.352,3,23.235
8/31/2017,Tempe,West,Office Supplies,Storage,10.744,1,0.8058
8/31/2017,Tempe,West,Office Supplies,Fasteners,8.376,3,2.7222
12-04-2016,New York City,East,Office Supplies,Storage,212.88,6,0
02-10-2017,Laguna Niguel,West,Furniture,Bookcases,203.983,2,16.7986
10/29/2016,Bridgeton,East,Office Supplies,Storage,40.74,3,0.4074
10/29/2016,Bridgeton,East,Office Supplies,Appliances,11.67,3,3.0342
9/15/2017,Everett,East,Technology,Phones,39.99,1,11.5971
9/15/2017,Everett,East,Office Supplies,Art,16.28,2,6.512
9/15/2017,Everett,East,Furniture,Bookcases,782.94,3,203.5644
9/15/2017,Everett,East,Office Supplies,Binders,242.48,7,116.3904
03-11-2014,Columbus,East,Furniture,Furnishings,8.32,5,2.288
03-11-2014,Columbus,East,Office Supplies,Fasteners,10.464,6,1.7004
02-04-2014,San Diego,West,Office Supplies,Binders,82.896,3,29.0136
02-04-2014,San Diego,West,Office Supplies,Paper,34.24,4,16.0928
12/31/2014,Watertown,East,Furniture,Bookcases,1573.488,7,196.686
11/23/2015,San Antonio,Central,Office Supplies,Paper,335.52,4,117.432
11/23/2015,San Antonio,Central,Office Supplies,Binders,23.912,2,-40.6504
11/23/2015,San Antonio,Central,Office Supplies,Storage,27.056,2,2.3674
07-06-2014,New York City,East,Technology,Copiers,559.992,1,174.9975
11/13/2017,Houston,Central,Office Supplies,Appliances,9.324,6,-24.7086
6/17/2016,San Diego,West,Office Supplies,Paper,111.96,2,54.8604
05-03-2014,Appleton,Central,Office Supplies,Labels,21.56,7,10.3488
10/16/2017,Richmond,South,Office Supplies,Binders,124.75,5,57.385
02-06-2015,Bellevue,West,Office Supplies,Art,5.28,3,1.5312
09-04-2017,Long Beach,East,Technology,Accessories,91.96,4,39.5428
05-09-2016,Philadelphia,East,Office Supplies,Envelopes,9.344,1,3.504
05-09-2016,Philadelphia,East,Office Supplies,Art,79.36,5,9.92
3/16/2015,Seattle,West,Furniture,Tables,171.96,2,44.7096
04-09-2016,Seattle,West,Office Supplies,Binders,35.352,9,12.8151
04-04-2014,San Francisco,West,Office Supplies,Labels,18.9,6,9.072
09-05-2017,Seattle,West,Office Supplies,Art,2.78,1,0.7228
6/30/2017,New York City,East,Furniture,Tables,1044.63,5,-295.9785
11-09-2015,Philadelphia,East,Office Supplies,Paper,11.352,3,4.1151
03-04-2014,Columbia,South,Office Supplies,Storage,354.9,5,17.745
3/19/2015,Seattle,West,Technology,Phones,453.576,3,39.6879
11/29/2015,Allen,Central,Technology,Accessories,21.48,3,-0.2685
11/29/2015,Allen,Central,Office Supplies,Binders,8.784,4,-13.6152
06-11-2017,Los Angeles,West,Office Supplies,Paper,122.97,3,60.2553
11/26/2017,Atlanta,South,Office Supplies,Art,12.84,3,3.7236
11/23/2014,Los Angeles,West,Furniture,Chairs,603.92,5,-67.941
11/23/2014,Los Angeles,West,Office Supplies,Envelopes,21.84,3,10.4832
11/23/2014,Los Angeles,West,Technology,Accessories,29.99,1,6.2979
11/23/2014,Los Angeles,West,Furniture,Chairs,381.44,2,23.84
12/15/2014,El Paso,Central,Technology,Phones,40.68,3,-9.153
12/15/2014,El Paso,Central,Furniture,Chairs,763.28,5,-21.808
4/22/2016,Aurora,Central,Office Supplies,Storage,23.952,2,2.3952
5/23/2016,Florence,South,Office Supplies,Paper,4.98,1,2.4402
2/27/2016,New York City,East,Office Supplies,Appliances,170.88,3,49.5552
08-09-2015,New York City,East,Technology,Phones,307.98,2,89.3142
08-09-2015,New York City,East,Furniture,Tables,382.806,9,-153.1224
08-09-2015,New York City,East,Office Supplies,Storage,41.96,2,2.9372
08-09-2015,New York City,East,Office Supplies,Binders,1217.568,2,456.588
08-09-2015,New York City,East,Furniture,Furnishings,47.04,3,18.3456
08-09-2015,New York City,East,Furniture,Furnishings,6.16,2,2.9568
08-09-2015,New York City,East,Technology,Phones,979.95,5,274.386
08-09-2015,New York City,East,Office Supplies,Paper,143.7,3,68.976
08-09-2015,New York City,East,Office Supplies,Fasteners,10.65,3,5.0055
08-09-2015,New York City,East,Technology,Accessories,247.8,4,34.692
05-12-2016,Virginia Beach,South,Office Supplies,Art,10.96,4,2.9592
4/15/2016,Grapevine,Central,Office Supplies,Art,33.488,7,5.8604
4/15/2016,Grapevine,Central,Office Supplies,Fasteners,8.04,5,2.9145
6/23/2015,Olympia,West,Technology,Phones,201.568,4,22.6764
10/19/2014,Los Angeles,West,Office Supplies,Paper,13.44,3,6.5856
3/24/2015,Peoria,Central,Furniture,Bookcases,359.058,3,-35.9058
05-08-2017,Columbus,East,Furniture,Chairs,47.992,2,-2.0568
10/16/2017,New York City,East,Furniture,Furnishings,547.3,13,175.136
11/19/2017,Carrollton,Central,Office Supplies,Paper,16.896,4,5.28
11/19/2017,Carrollton,Central,Office Supplies,Supplies,6.672,1,0.5004
11/19/2017,Carrollton,Central,Office Supplies,Art,99.136,4,8.6744
11/19/2017,Carrollton,Central,Furniture,Furnishings,15.992,2,-13.993
05-08-2016,Dover,East,Furniture,Furnishings,211.96,2,42.392
12-11-2016,Smyrna,South,Office Supplies,Art,6.672,3,1.668
11/30/2017,Newark,East,Office Supplies,Art,155.94,6,45.2226
4/19/2016,Los Angeles,West,Technology,Phones,39.96,5,12.987
4/19/2016,Los Angeles,West,Office Supplies,Art,5.46,3,1.5288
4/19/2016,Los Angeles,West,Office Supplies,Art,73.2,5,21.228
4/19/2016,Los Angeles,West,Office Supplies,Binders,5.84,1,1.971
4/19/2016,Los Angeles,West,Office Supplies,Paper,22.72,4,10.224
4/19/2016,Los Angeles,West,Office Supplies,Binders,9.336,3,3.2676
5/26/2014,Los Angeles,West,Furniture,Bookcases,290.666,2,27.3568
5/26/2014,Los Angeles,West,Technology,Phones,201.584,2,20.1584
5/26/2014,Los Angeles,West,Technology,Phones,83.984,2,31.494
12/21/2017,Oakland,West,Office Supplies,Storage,1000.02,7,290.0058
3/15/2016,Philadelphia,East,Technology,Accessories,83.976,3,-13.6461
08-10-2015,Eagan,Central,Office Supplies,Labels,3.75,1,1.8
08-10-2015,Eagan,Central,Office Supplies,Labels,41.4,4,19.872
08-10-2015,Eagan,Central,Office Supplies,Art,29.79,3,12.5118
09-10-2016,New York City,East,Office Supplies,Storage,59.48,2,8.922
09-10-2016,New York City,East,Office Supplies,Paper,6.69,1,3.0774
07-08-2017,Kent,West,Furniture,Furnishings,198.46,2,99.23
07-08-2017,Kent,West,Office Supplies,Labels,786.48,8,385.3752
07-08-2017,Kent,West,Office Supplies,Binders,23.168,2,7.8192
07-08-2017,Kent,West,Technology,Accessories,50,2,10.5
12/19/2015,Los Angeles,West,Technology,Phones,675.96,5,84.495
12/19/2015,Los Angeles,West,Technology,Accessories,1265.85,3,556.974
11/16/2015,New York City,East,Office Supplies,Appliances,523.25,5,141.2775
9/24/2015,Lafayette,South,Furniture,Chairs,517.5,6,155.25
6/21/2017,Cleveland,East,Furniture,Furnishings,17.92,5,2.464
6/21/2017,Cleveland,East,Office Supplies,Binders,41.256,6,-34.38
05-08-2016,Cleveland,East,Office Supplies,Storage,1006.056,3,88.0299
05-08-2016,Cleveland,East,Office Supplies,Paper,10.688,2,3.7408
05-08-2016,Cleveland,East,Office Supplies,Paper,10.368,2,3.6288
05-08-2016,Cleveland,East,Office Supplies,Storage,25.12,2,1.57
05-08-2016,Cleveland,East,Technology,Accessories,58.112,2,7.264
11/26/2014,Tigard,West,Office Supplies,Paper,15.552,3,5.4432
11/26/2014,Tigard,West,Office Supplies,Storage,669.08,5,-167.27
11/26/2014,Tigard,West,Technology,Phones,438.336,4,-87.6672
5/26/2016,Washington,East,Office Supplies,Paper,19.44,3,9.3312
5/26/2016,Washington,East,Office Supplies,Binders,9.64,2,4.4344
5/26/2016,Washington,East,Office Supplies,Paper,12.7,2,5.842
5/26/2016,Washington,East,Furniture,Furnishings,41.37,3,17.3754
11/29/2014,Skokie,Central,Office Supplies,Fasteners,12.624,2,3.945
3/19/2015,Seattle,West,Office Supplies,Storage,1247.64,3,349.3392
3/19/2015,Seattle,West,Technology,Copiers,3149.93,7,1480.4671
3/19/2015,Seattle,West,Office Supplies,Paper,209.7,2,100.656
11-01-2015,Philadelphia,East,Technology,Accessories,35.36,2,-3.094
11-01-2015,Philadelphia,East,Office Supplies,Fasteners,3.168,2,-0.7128
9/26/2015,Philadelphia,East,Office Supplies,Binders,121.104,6,-100.92
9/26/2015,Philadelphia,East,Technology,Phones,45.894,1,-9.1788
8/29/2014,San Francisco,West,Office Supplies,Paper,109.92,2,53.8608
8/29/2014,San Francisco,West,Office Supplies,Paper,13.36,2,6.4128
11/18/2017,Seattle,West,Office Supplies,Storage,169.68,6,45.8136
11/18/2017,Seattle,West,Technology,Accessories,132.52,4,54.3332
11/18/2017,Seattle,West,Office Supplies,Fasteners,2.96,2,1.4208
11/18/2017,Seattle,West,Office Supplies,Binders,8.448,2,2.9568
11/18/2017,Seattle,West,Office Supplies,Storage,95.94,3,9.594
05-12-2014,Milwaukee,Central,Furniture,Furnishings,34.79,7,10.7849
1/20/2017,Los Angeles,West,Technology,Phones,160.776,3,10.0485
10/30/2017,Seattle,West,Office Supplies,Binders,88.752,3,27.735
10/30/2017,Seattle,West,Office Supplies,Binders,13.904,2,5.214
4/30/2017,Philadelphia,East,Technology,Phones,677.58,5,-158.102
4/30/2017,Philadelphia,East,Office Supplies,Binders,13.896,3,-9.264
11/24/2016,Dallas,Central,Office Supplies,Storage,41.92,5,3.668
11/24/2016,Dallas,Central,Technology,Accessories,297.576,3,-7.4394
11/24/2016,Dallas,Central,Office Supplies,Fasteners,4.344,3,0.8688
11/24/2016,Dallas,Central,Technology,Accessories,94.992,2,-2.3748
11/24/2016,Dallas,Central,Office Supplies,Paper,74.352,3,23.235
11/24/2016,Dallas,Central,Office Supplies,Art,14.04,3,1.5795
01-10-2015,New York City,East,Furniture,Tables,1018.104,4,-373.3048
10/19/2017,Houston,Central,Technology,Phones,16.68,3,5.2125
3/22/2016,North Las Vegas,West,Technology,Accessories,58.58,2,19.3314
07-03-2017,Plano,Central,Technology,Phones,167.968,4,62.988
12-11-2015,Suffolk,South,Office Supplies,Labels,196.62,2,96.3438
9/17/2015,Houston,Central,Furniture,Furnishings,21.936,2,-10.4196
9/17/2015,Houston,Central,Office Supplies,Binders,6.588,3,-10.2114
5/18/2016,San Francisco,West,Office Supplies,Storage,104.28,3,26.07
5/18/2016,San Francisco,West,Office Supplies,Paper,17.94,3,8.7906
09-07-2014,Philadelphia,East,Office Supplies,Storage,64.784,1,-14.5764
09-07-2014,Philadelphia,East,Technology,Phones,32.382,3,4.3176
09-07-2014,Philadelphia,East,Furniture,Furnishings,42.368,2,8.4736
09-07-2014,Philadelphia,East,Technology,Machines,399.54,4,-559.356
9/29/2016,Los Angeles,West,Office Supplies,Paper,18.97,1,9.1056
11-07-2016,San Francisco,West,Furniture,Furnishings,14.82,3,6.2244
4/24/2017,Philadelphia,East,Office Supplies,Appliances,99.28,2,12.41
4/24/2017,Philadelphia,East,Office Supplies,Binders,1.188,2,-0.99
4/24/2017,Philadelphia,East,Office Supplies,Binders,7.518,2,-5.7638
12-10-2017,Philadelphia,East,Office Supplies,Paper,10.368,2,3.6288
12-10-2017,Philadelphia,East,Furniture,Furnishings,310.88,2,23.316
8/16/2014,Philadelphia,East,Furniture,Tables,853.092,6,-227.4912
12-09-2017,Indianapolis,Central,Office Supplies,Paper,33.45,5,15.387
12-09-2017,Indianapolis,Central,Office Supplies,Binders,10.4,5,5.096
3/14/2016,Columbus,East,Furniture,Furnishings,21.88,5,6.2905
6/26/2016,Plano,Central,Technology,Accessories,13.616,2,3.5742
9/25/2015,Bayonne,East,Technology,Accessories,63.96,4,19.8276
9/25/2015,Bayonne,East,Office Supplies,Binders,14.46,3,7.0854
9/25/2015,Bayonne,East,Technology,Phones,104.98,2,52.49
12/27/2015,Los Angeles,West,Office Supplies,Appliances,106.96,2,31.0184
12/27/2015,Los Angeles,West,Office Supplies,Labels,21.56,7,10.3488
06-03-2014,Seattle,West,Furniture,Tables,515.88,6,113.4936
7/13/2015,New York City,East,Office Supplies,Binders,11.808,2,4.2804
7/13/2015,New York City,East,Furniture,Chairs,1931.04,9,321.84
7/13/2015,New York City,East,Office Supplies,Paper,9.96,2,4.6812
02-02-2014,San Diego,West,Office Supplies,Fasteners,12.35,5,5.8045
03-08-2016,Glendale,West,Office Supplies,Binders,9.702,3,-7.1148
11/22/2015,Philadelphia,East,Office Supplies,Binders,11.61,2,-9.288
10/30/2017,San Francisco,West,Office Supplies,Labels,43.86,6,20.6142
10/30/2017,San Francisco,West,Technology,Phones,148.48,2,16.704
10/30/2017,San Francisco,West,Office Supplies,Paper,7.42,2,3.71
10/30/2017,San Francisco,West,Furniture,Chairs,71.992,1,-0.8999
10/30/2017,San Francisco,West,Office Supplies,Art,19.9,5,6.567
10/30/2017,San Francisco,West,Office Supplies,Appliances,1702.12,14,510.636
1/30/2015,Houston,Central,Office Supplies,Paper,14.304,6,5.0064
09-08-2017,Chicago,Central,Furniture,Tables,765.625,7,-566.5625
10-07-2017,San Francisco,West,Furniture,Bookcases,307.666,2,-14.4784
4/30/2016,New York City,East,Office Supplies,Binders,7.712,2,2.7956
5/19/2016,New York City,East,Office Supplies,Appliances,242.9,5,70.441
5/19/2016,New York City,East,Office Supplies,Storage,454.9,5,0
5/19/2016,New York City,East,Furniture,Furnishings,35.92,4,15.0864
